word,trans
የሁ, yähu
ርእሰይ, r'säy
ብዝሒ, bzħi
ግዲ, gdi
መኣዝ, mä'az
ናባታቶም, nabatatom
ግልጽ, glṣ
ደማስቆ, dämasqo
ጊልያኻ, gilyaKa
ጨና, Čäna
ሮቤል, robel
ዛንታ, zanta
ዚወጽእ, ziwäṣ'
እተቘጽሩ, 'täQʷäṣru
ኣእምሮ, 'a'mro
ወደቑ, wädäQu
ንገሮም, ngärom
ብብዙሕ, bbzuħ
ጥበበኛ, Tbäbäña
መንግስቱ, mängstu
ጲላጦስ, PilaTos
ኪዱ, kidu
ኬብሮን, kebron
ኣባጊዕን, 'abagiʕn
ማእከልኩም, ma'kälkum
እዚኣተን, 'zi'atän
ብማይ, bmay
ሀደሙ, hädämu
ንደቀ, ndäqä
ሞገስ, mogäs
ዘለው, zäläw
መኣዲ, mä'adi
ክዳውንቱ, kdawntu
ኣስቴር, 'aster
ንሓድሕድኩም, nħadħdkum
መዝገብ, mäzgäb
ኣልዒሉ, 'alʕilu
ህያዋን, hyawan
ተቐሚጦም, täQämiTom
ዓይነት, ʕaynät
በዛ, bäza
ነናብ, nänab
ብጹእ, bṣu'
ኣንስትን, 'anstn
ኣቦታትና, 'abotatna
ዝመጹ, zmäṣu
ብሓንቲ, bħanti
ንስኻትኩምውን, nsKatkumwn
ዝመልኤ, zmäl'e
ባርያይ, baryay
ንየሩሳሌም, nyärusalem
ፍግም, fgm
ዂላቶም, kʷilatom
ምድሪውን, mdriwn
ደሓር, däħar
ንዑ, nʕu
ዓሳ, ʕasa
ዮስያስ, yosyas
ማርያም, maryam
ወጺኦም, wäṣi'om
ሰብኣያ, säb'aya
ንዚሐርር, nziħärr
ተመን, tämän
ጕድጓድ, gʷdgʷad
ክኸይድ, kKäyd
ንዮሴፍ, nyosef
ዚነብሩን, zinäbrun
ተመለሱ, tämäläsu
ዘካርያስ, zäkaryas
ዘብዔኛታት, zäbʕeñatat
ዚብሉ, ziblu
ቤተይ, betäy
ብልቡ, blbu
ጃልባ, ǧalba
ዝዀኑ, zkʷänu
እዮብ, 'yob
ስለምንታይከ, slämntaykä
ፈሪሳውያን, färisawyan
ጠቢባን, Täbiban
ንደቁን, ndäqun
ከባቢኣን, käbabi'an
እንጌራን, 'ngeran
ሰብሲ, säbsi
ዘጸአት, zäṣä'ät
ግደ, gdä
ጨንፈር, Čänfär
ሕጻን, ħṣan
ወሪዱ, wäridu
ምሕረቱ, mħrätu
ዘይትን, zäytn
ንወዱ, nwädu
ይስማዕ, ysmaʕ
ዕሽነት, ʕšnät
ዚዛረብ, zizaräb
ኸነኣን, Känä'an
ኻባይ, Kabay
ሰለስተን, sälästän
ብድሕሪኡ, bdħri'u
ኪፈልጡ, kifälTu
ሞቱ, motu
ኣምላኽሲ, 'amlaKsi
ነገሮ, nägäro
ዘበን, zäbän
ዘህልቍ, zählqʷ
ሀብዎም, häbwom
ድኻ, dKa
ዓያሱ, ʕayasu
ንፈርኦን, nfär'on
መጠን, mäTän
ገበርቲ, gäbärti
ማሕላ, maħla
ዓበይትን, ʕabäytn
ዓስራይ, ʕasray
ፍጹም, fṣum
ዚደሊ, zidäli
ኸዱ, Kädu
ዕረፍቲ, ʕräfti
በብዓሌቶም, bäbʕaletom
ሳኦልን, sa'oln
ኽቡር, Kbur
ነዌ, näwe
ቀዳሞት, qädamot
ነህዛብ, nähzab
ንሳቶምውን, nsatomwn
ትእምርቲ, t'mrti
ኣቦታትኩም, 'abotatkum
ጽኑዕ, ṣnuʕ
ነደደ, nädädä
ብስመይ, bsmäy
ዀነት, kʷänät
ታለንት, talänt
ነገዳት, nägädat
ኣሳ, 'asa
እንሃ, 'nha
ደብዳበ, däbdabä
ንሞት, nmot
ዝወጸ, zwäṣä
በለስ, bäläs
ራብዓይ, rabʕay
ጣኦታት, Ta'otat
ጽድቅን, ṣdqn
ምናሴን, mnasen
ሰብአይ, säb'äy
ንኣብርሃም, n'abrham
ስብሒ, sbħi
ርእስኻ, r'sKa
ብስጋ, bsga
በትሪ, bätri
ርጉም, rgum
ተንሲኦም, tänsi'om
ሰይጣን, säyTan
ርኤ, r'e
ዅሉን, kʷlun
ማርዶካይ, mardokay
ኣእጋሩ, 'a'garu
ሴኬም, sekem
ተኣከቡ, tä'akäbu
ንእያሱ, n'yasu
ደሙ, dämu
ግብሩ, gbru
እምብዛ, 'mbza
ኲላ, kʷila
ውሒዝ, wħiz
ጋሻ, gaša
ምስኣ, ms'a
በብማይ, bäbmay
ጅግና, ǧgna
ኣይኰኑን, 'aykʷänun
ብዳርባ, bdarba
ኣብኔር, 'abner
ብጊዜ, bgize
ብኣይ, b'ay
ርግቢ, rgbi
ምላሽ, mlaš
ግበሩ, gbäru
ትፈልጥ, tfälT
ኢዮብ, 'iyob
ጽብቕቲ, ṣbQti
ንብጻዩ, nbṣayu
ነቒሎም, näQilom
ወረዱ, wärädu
ሰሚዖም, sämiʕom
ንርስቲ, nrsti
እብል, 'bl
ደዪቡ, däyibu
ንቓል, nQal
ብዓብዪ, bʕabyi
ትእዛዛት, t'zazat
ኽንደይ, Kndäy
ሓንሳእ, ħansa'
ተጠንቀቑ, täTänqäQu
ህቦብላ, hbobla
ማዕረ, maʕrä
ትብል, tbl
ኣጽዋር, 'aṣwar
ፍንፉን, fnfun
ነብያትን, näbyatn
ላባን, laban
ንሙሴን, nmusen
ተኣምራት, tä'amrat
ጊብዓ, gibʕa
ደለየ, däläyä
ከላ, käla
የብሎምን, yäblomn
ርኽሰት, rKsät
ክርስቶስን, krstosn
ዝገበርዎ, zgäbärwo
ዝለኣኸኒ, zlä'aKäni
ንባርያኻ, nbaryaKa
ኤፎድ, 'efod
ጨው, Čäw
ኣብራም, 'abram
እቶን, 'ton
ቊጽሪ, qʷiṣri
መርገም, märgäm
ዲኻ, diKa
ጽሕፈት, ṣħfät
ንመን, nmän
ኣከአብ, 'akä'äb
ኣኽሊል, 'aKlil
ብንያምን, bnyamn
ኣስታት, 'astat
ዜልቦ, zelbo
ኽብሪ, Kbri
ቐንዴል, Qändel
ቤትልሄም, betlhem
ኣምጽእዎ, 'amṣ'wo
ዓይኑ, ʕaynu
ከለዉ, käläwu
ትእዛዛትካ, t'zazatka
አለዎ, 'äläwo
ንሌዋውያን, nlewawyan
ዚብሎ, ziblo
ንመዓልቲ, nmäʕalti
ኺመጽእ, Kimäṣ'
ኣስራዝን, 'asrazn
ኤፋ, 'efa
ኣይፈልጥን, 'ayfälTn
ብጹኣን, bṣu'an
ርስቱ, rstu
ምድረ, mdrä
ኣምጽኡ, 'amṣ'u
ይገብር, ygäbr
ካብዛ, kabza
መባእ, mäba'
እልልታ, 'llta
ፍርቂ, frqi
መንእሰይ, män'säy
ሉቃስ, luqas
ዚብሀል, zibhäl
ስሳን, ssan
ሾብዓተን, šobʕatän
ተመሊሱ, tämälisu
ብጻዩ, bṣayu
ክዳኑ, kdanu
ወሰድዎ, wäsädwo
ሰብኡት, säb'ut
ፈሪሳውያንን, färisawyann
ኖህ, noh
ዘዳግም, zädagm
ጻዕዳ, ṣaʕda
ንእኣ, n''a
ኣቦና, 'abona
ኣመንዝራ, 'amänzra
ነፍስኻ, näfsKa
ዀይነ, kʷäynä
ስለቲ, släti
ወረ, wärä
ጌርና, gerna
ሓያል, ħayal
ንብዘላ, nbzäla
ዚኸይድ, ziKäyd
ሲና, sina
ዓይነይ, ʕaynäy
ሀብዎ, häbwo
ቅዱሳት, qdusat
ጸላእተይ, ṣäla'täy
ተሐጐሱ, täħägʷäsu
ድሕርቲ, dħrti
ቕድም, Qdm
ይኹኑ, yKunu
ብሩኽ, bruK
ቅሩብ, qrub
ግብጽን, gbṣn
ብጐይታ, bgʷäyta
ኢልና, 'ilna
ዘክር, zäkr
ኣወዳትን, 'awädatn
ይበል, ybäl
ለምጺ, lämṣi
ኣንበሮ, 'anbäro
ወድኤ, wäd'e
ዓስቢ, ʕasbi
በላዓም, bälaʕam
ዝሚዛኑ, zmizanu
ንስኺ, nsKi
ሚድያን, midyan
ኪነግስ, kinägs
ፍትሒ, ftħi
ሚዛን, mizan
ንጐይታይ, ngʷäytay
ኣይትፍራህ, 'aytfrah
ባሳን, basan
ብልዕን, blʕn
ወከፍኩም, wäkäfkum
ምልክት, mlkt
የማን, yäman
ጽያፍ, ṣyaf
ወሰዶ, wäsädo
ኣደ, 'adä
ንኣሮን, n'aron
ብኣኻ, b'aKa
ደጊምሲ, dägimsi
ጋድ, gad
ገበረሉ, gäbärälu
ብህይወቱ, bhywätu
መንግስትታት, mängsttat
ንብዙሓት, nbzuħat
ሐሊፉ, ħälifu
ምግቢ, mgbi
ፍርድን, frdn
ጽላት, ṣlat
ምዉት, mwut
ብድንገት, bdngät
ኣልኣዛር, 'al'azar
ነውሪ, näwri
ሓለፋ, ħaläfa
ሃማን, haman
ሕልሚ, ħlmi
ምስጢር, msTir
ን, n
ብምንታይ, bmntay
በረድ, bäräd
ቀሪቡ, qäribu
ዕድመ, ʕdmä
ኣዒንቶም, 'aʕintom
ጸርፊ, ṣärfi
ዝነበሮ, znäbäro
ኣዋልድን, 'awaldn
ነበርዎ, näbärwo
በዂሪ, bäkʷiri
ዝነበራ, znäbära
ኣቚሻታን, 'aQʷišatan
ሰላምን, sälamn
ንእኡን, n''un
ኸውሒ, Käwħi
ብስሕለት, bsħlät
ኣይኰነትን, 'aykʷänätn
ኻልኦት, Kal'ot
ቕሩብ, Qrub
ሓቅን, ħaqn
ኣፍካ, 'afka
ኣባኺ, 'abaKi
ማቴዎስ, matewos
ንስኻስ, nsKas
መሊሶም, mälisom
ንሓዉ, nħawu
ኣምላኽውን, 'amlaKwn
ኣሎኒ, 'aloni
እብራውያን, 'brawyan
እተጻሕፈ, 'täṣaħfä
ኣባታቶም, 'abatatom
ቀልጢፉ, qälTifu
ደድሕሪኡ, dädħri'u
ትፈልጡ, tfälTu
ዝገበርክዎ, zgäbärkwo
ስራሕ, sraħ
ኤሊ, 'eli
እዝን, 'zn
ዕሽር, ʕšr
ዝሞተ, zmotä
ሚጽጳ, miṣPa
ኣፎም, 'afom
ወለደትሉ, wälädätlu
ውህበት, whbät
ብኣምላኽ, b'amlaK
በጥ, bäT
ራዕራዕ, raʕraʕ
ዓሌቶም, ʕaletom
ብጊሓት, bgiħat
ብዘይቲ, bzäyti
ጊልጋል, gilgal
ንፍታሌም, nftalem
ብደም, bdäm
ንስም, nsm
እተቐደሰ, 'täQädäsä
ተመሊሶም, tämälisom
ንዓለም, nʕaläm
ዚህበካ, zihbäka
ህያብ, hyab
ዳሕሮት, daħrot
ዓብይን, ʕabyn
መናፍስቲ, mänafsti
ኽገብር, Kgäbr
ፈርሁ, färhu
ብኢዱ, b'idu
ንሳተን, nsatän
ንሰሎሞን, nsälomon
እስማኤል, 'sma'el
ርእዮም, r'yom
ድዩ, dyu
ይባረኽ, ybaräK
ኣባና, 'abana
ኮነ, konä
ተጠንቀቕ, täTänqäQ
ኻባኻትኩም, KabaKatkum
ብብርቱዕ, bbrtuʕ
ጸሓፍትን, ṣäħaftn
ሀቡ, häbu
ኣሴር, 'aser
ብሰንበት, bsänbät
ቤትን, betn
ክትፈልጡ, ktfälTu
ኤፍሬምን, 'efremn
ባላቅ, balaq
ናይቶም, naytom
እተቘምጥዔ, 'täQʷämTʕe
ናሕሲ, naħsi
ዮራም, yoram
ምሳሕ, msaħ
ግምቢ, gmbi
ማዕጾ, maʕṣo
ገበላ, gäbäla
ጸላእቶም, ṣäla'tom
አተወ, 'ätäwä
በዓቲ, bäʕati
ንኺድ, nKid
ጼድቅያስ, ṣedqyas
ዝባን, zban
ሃልሃልታ, halhalta
ድንኳኑ, dnkʷanu
ተመለስ, tämäläs
ኣብኡውን, 'ab'uwn
መዓርን, mäʕarn
ጥበብን, Tbäbn
ንጐይታ, ngʷäyta
ፈጺሙ, fäṣimu
ባእሲ, ba'si
ስሳ, ssa
ዀይኑስ, kʷäynus
ዚገብሮ, zigäbro
ኣከኣብ, 'akä'ab
ዓይንኻ, ʕaynKa
ሃገርን, hagärn
ሓጢኣትን, ħaTi'atn
ታሕቲ, taħti
ሓውን, ħawn
ምስጋናን, msganan
ንጳውሎስ, nPawlos
ወሰዱ, wäsädu
ክብርን, kbrn
ዚወጹ, ziwäṣu
እምብኣርከ, 'mb'arkä
ርስቶም, rstom
እተላዕለ, 'tälaʕlä
ጸሓፊ, ṣäħafi
በዳ, bäda
ዘላቶ, zälato
ዘሌዋውያን, zälewawyan
ወደየ, wädäyä
ንኻህን, nKahn
ኪዳነይ, kidanäy
እዚኦም, 'zi'om
መኣዝን, mä'azn
ኣየሎን, 'ayälon
ኸተማን, Kätäman
ኩኑ, kunu
የብለይን, yäbläyn
ሃብታም, habtam
ብሴፍ, bsef
ሞይቱ, moytu
ፍልስጥኤማዊ, flsT'emawi
ንልቢ, nlbi
ሕሱም, ħsum
ነገሮም, nägärom
ኣዝያ, 'azya
እተወልደ, 'täwäldä
ማዕዶ, maʕdo
ሮብዓም, robʕam
ግበረሉ, gbärälu
ኣይትፈልጡን, 'aytfälTun
ህዝብታትን, hzbtatn
ፍለጡ, fläTu
ሕፍረት, ħfrät
ንኣኻን, n'aKan
ኣነን, 'anän
ባርያኡ, barya'u
ሱር, sur
ዄንካ, kʷenka
ማይን, mayn
ቕኑዕ, Qnuʕ
ቀቅድሚ, qäqdmi
ክትኰኑ, ktkʷänu
ኣቦኡን, 'abo'un
ማሕጸን, maħṣän
ሕብሪ, ħbri
ወዲቑ, wädiQu
ንሕናውን, nħnawn
ስርናይ, srnay
ዚግባእ, zigba'
ምስትውዓል, mstwʕal
ወድኻ, wädKa
ክፍሊ, kfli
ኣማስያ, 'amasya
ከነኣን, känä'an
ቃለይ, qaläy
ዓንዲ, ʕandi
ገመድ, gämäd
መሪር, märir
እዚኣን, 'zi'an
ዚቕመጥ, ziQmäT
ረኸበ, räKäbä
እዝራ, 'zra
ጋድን, gadn
ጸጽባሕ, ṣäṣbaħ
መበለት, mäbälät
ንግስቲ, ngsti
መንግስተ, mängstä
በቶም, bätom
ይሐልፍ, yħälf
በሪኽ, bäriK
መስዋእቱን, mäswa'tun
ብሓጐስ, bħagʷäs
ሚካ, mika
ትብሉ, tblu
ዓየይቲ, ʕayäyti
መዓሙቝ, mäʕamuQʷ
መሰረት, mäsärät
ብቓል, bQal
ክንየው, knyäw
ኣሓዝያ, 'aħazya
ትዕቢት, tʕbit
ኻልኣይቲ, Kal'ayti
ኣሃዝ, 'ahaz
ድንግል, dngl
ዋይዋይ, wayway
ወቕዖ, wäQʕo
ሓይልን, ħayln
መጸት, mäṣät
ማል, mal
ኺወጽእ, Kiwäṣ'
ዚገብርዎ, zigäbrwo
ራሄል, rahel
ኣትን, 'atn
ኣሕዋትና, 'aħwatna
ከንቱነት, käntunät
ምስላ, msla
ሰቡን, säbun
ሓይሉ, ħaylu
ኣረጊት, 'arägit
ምሕራር, mħrar
ተዛሪቡ, täzaribu
ሕማም, ħmam
መንፈሰይ, mänfäsäy
ወርሕን, wärħn
መገዶም, mägädom
ዛብሎን, zablon
ንርእሶም, nr'som
ፈሊጡ, fäliTu
ትንፋስ, tnfas
ኣቦኹም, 'aboKum
ማሕተም, maħtäm
ረአዩ, rä'äyu
ኵላትኩም, kʷlatkum
ብግዲ, bgdi
ጢሮስ, Tiros
ሓጺንን, ħaṣinn
ይግበር, ygbär
ኣበሎ, 'abälo
ጓሳ, gʷasa
ቃልካ, qalka
ሓደን, ħadän
ጠነሰት, Tänäsät
ብሕቡእ, bħbu'
ደይብ, däyb
ኣልኣዛርን, 'al'azarn
ኣሕሊፎም, 'aħlifom
ዓብዩ, ʕabyu
ንሱስ, nsus
ይፈልጥ, yfälT
ሰብውን, säbwn
ልኡኽ, l'uK
ጀመሩ, ǧämäru
ሕሩያት, ħruyat
መኽደን, mäKdän
መጻእኩ, mäṣa'ku
ጊዴዎን, gidewon
ዄንኩም, kʷenkum
መራሪ, märari
መፈንጠራ, mäfänTära
ሐተትዎ, ħätätwo
ብጽድቂ, bṣdqi
ማእከልካ, ma'kälka
ቅዱስን, qdusn
ኣጋንንቲ, 'agannti
ጸጒሪ, ṣägʷiri
ስጋን, sgan
ኣቓሑኡን, 'aQaħu'un
እገብር, 'gäbr
ነይሮም, näyrom
ኰይነ, kʷäynä
ዘርኡ, zär'u
ኸንቱ, Käntu
ገላዉኻ, gälawuKa
ኣይፈተወን, 'ayfätäwän
ተቐብረ, täQäbrä
ዝዀንኩ, zkʷänku
ዂሉን, kʷilun
ተራእየ, tära'yä
ኣመስግንዎ, 'amäsgnwo
ምንዋሑ, mnwaħu
ኣይክእልን, 'ayk'ln
ሰደቓ, sädäQa
ሓጢኣቱ, ħaTi'atu
ሰብዓን, säbʕan
ረኸቦ, räKäbo
ትሽዓተ, tšʕatä
ኣትዮም, 'atyom
ኣቦኦም, 'abo'om
ኴንካ, kʷenka
መንጎይን, mängoyn
ነፍሳት, näfsat
ኣርዑት, 'arʕut
ብልዑ, blʕu
ኣጸቢቕካ, 'aṣäbiQka
ወዳ, wäda
ጊብዖን, gibʕon
ትኪ, tki
ይዛረብ, yzaräb
ኴንኩም, kʷenkum
ክልቲኤን, klti'en
ሉሕ, luħ
ቀይሕን, qäyħn
ይሳኮር, ysakor
ተቐመጥ, täQämäT
ናእሽቱ, na'štu
እኸይድ, 'Käyd
ይደሊ, ydäli
ተግባር, tägbar
ብስምካ, bsmka
ቀጽሪ, qäṣri
ዘሎን, zälon
ሕሩድ, ħrud
ነቦይ, näboy
ንህዝብታት, nhzbtat
ናብተን, nabtän
ዝበሉ, zbälu
ካበይ, kabäy
ኣዲኡን, 'adi'un
ብሲቃል, bsiqal
ዚደልዩ, zidälyu
ሀደመ, hädämä
ብላዕ, blaʕ
ኣይትግበሩ, 'aytgbäru
ሽጢም, šTim
ንገጽ, ngäṣ
ብወርቂ, bwärqi
ሰራዊቱን, särawitun
ንሕናስ, nħnas
ኣደባባይ, 'adäbabay
ሓሳዊ, ħasawi
ሮቤልን, robeln
ዜብል, zebl
መዓር, mäʕar
ርኹሳት, rKusat
ድቃስ, dqas
ሕግን, ħgn
ርእስኹም, r'sKum
ንነፍሱ, nnäfsu
ሳራ, sara
ዚኣክል, zi'akl
ዀይና, kʷäyna
ንስሪ, nsri
ኣበሳኦም, 'abäsa'om
ተአከቡ, tä'äkäbu
በጃ, bäǧa
ይሕጸብ, yħṣäb
ስፍራኡ, sfra'u
ጸላእትኻ, ṣäla'tKa
ተሪፉ, tärifu
ጓሉ, gʷalu
ጋት, gat
ዋጋ, waga
በጊዕ, bägiʕ
ንስኻትኩምሲ, nsKatkumsi
ኣፍራስን, 'afrasn
ሾሞንተን, šomontän
ለመኖ, lämäno
ብኽያት, bKyat
ሰራዊትን, särawitn
ገሊኡ, gäli'u
ሲሆን, sihon
ሰውኡ, säw'u
እምበኣር, 'mbä'ar
ዝበለጸ, zbäläṣä
ብጥራስ, bTras
ንፈልጥ, nfälT
ዚበልዕ, zibälʕ
ተኽሊ, täKli
ወሲዳ, wäsida
መራኽብ, märaKb
ገበርካ, gäbärka
ኣንበጣ, 'anbäTa
ጡብ, Tub
እሴይ, 'sey
ልሳን, lsan
ተዛረቡ, täzaräbu
ዓውዲ, ʕawdi
ማርቆስ, marqos
ብፍርሃት, bfrhat
ኣሕሊፈ, 'aħlifä
ኸይዱ, Käydu
ጻዶቅ, ṣadoq
ኣሓን, 'aħan
ኣናብስ, 'anabs
ሰንደቕ, sändäQ
ዚዀኑ, zikʷänu
ውሽጠይ, wšTäy
እልምነካ, 'lmnäka
ስሞም, smom
ፈረስ, färäs
ዝገብሮ, zgäbro
ክልቲኡ, klti'u
ዮኣስ, yo'as
ዝነበሩን, znäbärun
ኣንጊሁ, 'angihu
ሕሰም, ħsäm
ይመለስ, ymäläs
ዓራት, ʕarat
መቕደስን, mäQdäsn
ኣእማንን, 'a'mann
እንጣጢዕን, 'nTaTiʕn
ነፍሶም, näfsom
ዅላ, kʷla
ብኣታቶም, b'atatom
ክገብር, kgäbr
ልብን, lbn
ጸልማትን, ṣälmatn
ኣቕርቡ, 'aQrbu
መስርዕ, mäsrʕ
ኣውጽኣሉ, 'awṣ'alu
ኣለም, 'aläm
ኣእዳዉ, 'a'dawu
ድምጹ, dmṣu
ሓወይ, ħawäy
ሓጥኣን, ħaT'an
ዘመሰለ, zämäsälä
ኣዳም, 'adam
ህይወቱ, hywätu
ልዕሌና, lʕlena
እቲኤን, 'ti'en
እስራኤልውን, 'sra'elwn
ይኽእል, yK'l
ብቕንዕና, bQnʕna
ናትካ, natka
ሐተቶ, ħätäto
ጒድጓድ, gʷidgʷad
ኽፍልታት, Kfltat
ንምግባር, nmgbar
ኰነት, kʷänät
ወለዶኹም, wälädoKum
ኺመውት, Kimäwt
ኡርያ, 'urya
ሃሌሉያ, haleluya
ካብተን, kabtän
በጽሑ, bäṣħu
ረብሓ, räbħa
ቤቱን, betun
ሐልዉ, ħälwu
ርኣዩ, r'ayu
ብመጠን, bmäTän
እቶ, 'to
ኣይትፍርሁ, 'aytfrhu
ብኣፍ, b'af
ደልዩ, dälyu
የሎን, yälon
ሓጢኣቶም, ħaTi'atom
በብስሞም, bäbsmom
ንርእስኻ, nr'sKa
ሰደዶ, sädädo
ሃቦም, habom
ረሲእነት, räsi'nät
ንኣይሁድ, n'ayhud
ኣሕዋተይ, 'aħwatäy
ረኸቡ, räKäbu
ሓምሳይ, ħamsay
ሞኣብን, mo'abn
ነገሩ, nägäru
ምሩኻት, mruKat
ውሰዱ, wsädu
ትርኢት, tr'it
መምስ, mäms
ቦታኡ, bota'u
ኣኽራንን, 'aKrann
ኣቢልካ, 'abilka
ኪገብር, kigäbr
ክፍልታት, kfltat
ሰንከልከል, sänkälkäl
ድሮ, dro
ንጥዑም, nTʕum
ገነት, gänät
መሮርን, märorn
ብጻይካ, bṣayka
ግበርዎ, gbärwo
ሲምሶን, simson
ዝሀቦ, zhäbo
ከርሲ, kärsi
ሰራዊቱ, särawitu
ናቱ, natu
ይዝርኤል, yzr'el
ቆሮንቶስ, qorontos
እም, 'm
ዕርዲ, ʕrdi
መርዓት, märʕat
ዮአስ, yo'äs
ካባና, kabana
መሶብ, mäsob
ወልደ, wäldä
ቈርበት, qʷärbät
ኢያሱ, 'iyasu
ክብል, kbl
ዕላማ, ʕlama
ኣይሁዳዊ, 'ayhudawi
ቀተለ, qätälä
ሓላቑን, ħalaQun
ዓድታተን, ʕadtatän
ብኸምኡ, bKäm'u
ምንም, mnm
ወጸት, wäṣät
ሺሎ, šilo
ብትእዛዝ, bt'zaz
ተገረሙ, tägärämu
ነቦታትኩም, näbotatkum
ምድሮም, mdrom
ንቑጽ, nQuṣ
ለባም, läbam
ዚኣቱ, zi'atu
ሃገሮም, hagärom
መጺኤ, mäṣi'e
ኺገብር, Kigäbr
ዚፈልጥ, zifälT
እቲኣቶም, 'ti'atom
ንምድሓን, nmdħan
ሃገሩ, hagäru
ኣእዱግ, 'a'dug
ጸለየ, ṣäläyä
ልዕለይ, lʕläy
ሰማያውን, sämayawn
ብልቦም, blbom
ዝእዝዘካ, z'zzäka
ስልጣንን, slTann
ሓሰር, ħasär
ይገብሩ, ygäbru
ናባና, nabana
ዕዉር, ʕwur
ብሓንሳእ, bħansa'
ኩን, kun
ዮያዳ, yoyada
ትኸውን, tKäwn
ትደልዩ, tdälyu
ኣየናይ, 'ayänay
በብዓይነቱ, bäbʕaynätu
ጽቡቕን, ṣbuQn
ኣቦኻን, 'aboKan
ድኻታት, dKatat
መስተን, mästän
በዘን, bäzän
ክፍኣት, kf'at
ኪመጻ, kimäṣa
ተዛረብ, täzaräb
ቐደም, Qädäm
ዀኑ, kʷänu
ሓይለይ, ħayläy
ቀበርዎ, qäbärwo
ኣሓሽዌሮስ, 'aħašweros
ሎጥ, loT
ኣእጋር, 'a'gar
ንታቦት, ntabot
ጸውዖም, ṣäwʕom
ዳስ, das
ሰረገላታትን, särägälatatn
ዝሐረያ, zħäräya
ሑጻ, ħuṣa
ህዝቢውን, hzbiwn
ቅኑዓት, qnuʕat
ኣቦኣ, 'abo'a
ሶዶም, sodom
ጸጋን, ṣägan
ኽገብሮ, Kgäbro
ላዕላይ, laʕlay
ኪዋግኡ, kiwag'u
ኣም, 'am
ቃሉ, qalu
ዀታ, kʷäta
ለኣኸ, lä'aKä
ኣብኣውን, 'ab'awn
ቀይሕ, qäyħ
ይኸዱ, yKädu
ለመንዎ, lämänwo
ብገጹ, bgäṣu
ብዙርያኡ, bzurya'u
ኾፍ, Kof
ግዝኣት, gz'at
ወደ, wädä
ማእከልኪ, ma'kälki
ደሴታት, däsetat
ጨደረ, Čädärä
ኤርትራ, 'ertra
መስዋእቱ, mäswa'tu
ኸሎኹ, KäloKu
ቀልጢፍካ, qälTifka
መሳፍንትን, mäsafntn
ኣዘዞ, 'azäzo
ፍላጻ, flaṣa
ይግባእ, ygba'
ዚርኢ, zir'i
ኤፌሶን, 'efeson
ወይለኦም, wäylä'om
ይኺድ, yKid
መዛግብቲ, mäzagbti
ድዑልን, dʕuln
ጽልኢ, ṣl'i
ንዘለዉ, nzäläwu
ተፈጸመ, täfäṣämä
ኸላ, Käla
ደይኰነን, däykʷänän
እምንን, 'mnn
ዓድታት, ʕadtat
ኣምጽኦ, 'amṣ'o
ውጻእ, wṣa'
ኣልባስ, 'albas
ተራእዮ, tära'yo
ኣግማል, 'agmal
ኪመጹ, kimäṣu
ዮአብ, yo'äb
ይኹነልኩም, yKunälkum
ዜብላ, zebla
ወሰኑ, wäsänu
ረኣይዎ, rä'aywo
ምሕረትን, mħrätn
ምዱብ, mdub
ማሕበራት, maħbärat
ዚግበር, zigbär
ዚሐልፍ, ziħälf
ኪቐትልዎ, kiQätlwo
ራማ, rama
ቀረባ, qäräba
ኣንጻር, 'anṣar
መስዋእቶምን, mäswa'tomn
ተዋጋእቲ, täwaga'ti
ሰብኣይን, säb'ayn
ህዝብኻን, hzbKan
ኣህዛብን, 'ahzabn
ቅንዕና, qnʕna
ደድሕሪኦም, dädħri'om
ውረድ, wräd
ግብሮም, gbrom
ብሓሶት, bħasot
ዅለን, kʷlän
ንህዝብኻ, nhzbKa
ለመም, lämäm
ይደልዩ, ydälyu
ዝዀነት, zkʷänät
ኣይኰንኩምን, 'aykʷänkumn
ሓለዋ, ħaläwa
ባዕለይ, baʕläy
ሳምነይቲ, samnäyti
ሰደደሉ, sädädälu
ከተማታቶም, kätämatatom
ኣእዳውኩም, 'a'dawkum
ኸሎኹም, KäloKum
ሓዘን, ħazän
ጀሚረ, ǧämirä
ሰዲዱ, sädidu
ኢለን, 'ilän
ኣሳፍ, 'asaf
ይተሐጸብ, ytäħäṣäb
ሕብረት, ħbrät
መለሱሉ, mäläsulu
ንበዓል, nbäʕal
ኢዳ, 'ida
ትሽዓተን, tšʕatän
እስራኤልዶ, 'sra'eldo
ብኸንቱ, bKäntu
ኮፍ, kof
ኺወድቁ, Kiwädqu
ይስሃቅን, yshaqn
ንኸንቱ, nKäntu
መብራህቲ, mäbrahti
ሔስቦን, ħesbon
ሰማያዊ, sämayawi
ይጠፍእ, yTäf'
ግብርታት, gbrtat
ካሌብ, kaleb
ኣይሰምዑን, 'aysämʕun
ኣምኖን, 'amnon
ስገም, sgäm
ቤታ, beta
ሕጅስ, ħǧs
ኣይሁድን, 'ayhudn
ኣርኖን, 'arnon
ይውሰድ, ywsäd
ሓንትስ, ħants
ዮሃንስን, yohansn
ብሕጊ, bħgi
ይወርድ, ywärd
ምናዳ, mnada
በልክዎ, bälkwo
በልክዎም, bälkwom
ንይሁዳ, nyhuda
ስጋይ, sgay
ይሐይሽ, yħäyš
ዝፋኑ, zfanu
ለበጦ, läbäTo
